"Experiment","Ensemble","Model","Data","Time","Temp"
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",50,288.321166992188
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",51,288.358306884766
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",52,288.362701416016
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",53,288.432525634766
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",54,288.544525146484
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",55,288.64208984375
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",56,288.651153564453
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",57,288.558380126953
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",58,288.552520751953
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",59,288.551300048828
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",60,288.685546875
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",61,288.911956787109
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",62,288.604339599609
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",63,288.745849609375
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",64,288.752746582031
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",65,289.006927490234
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",66,289.064819335938
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",67,288.894561767578
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",68,289.053527832031
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",69,289.162017822266
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",70,289.103057861328
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",71,289.177337646484
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",72,289.125305175781
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",73,289.196594238281
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",74,289.19140625
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",75,289.416687011719
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",76,289.572845458984
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",77,289.585632324219
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",78,289.695068359375
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",79,289.533386230469
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",80,289.7333984375
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",81,289.794647216797
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",82,289.673950195312
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",83,289.674560546875
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",84,289.749450683594
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",85,289.862548828125
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",86,289.817016601562
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",87,289.864715576172
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",88,290.023712158203
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",89,290.064331054688
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",90,290.188629150391
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",91,290.118072509766
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",92,290.098266601562
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",93,290.189971923828
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",94,290.332336425781
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",95,290.317474365234
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",96,290.480438232422
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",97,290.371032714844
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",98,290.488983154297
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",99,290.484283447266
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",100,290.415863037109
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",101,290.631896972656
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",102,290.572875976562
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",103,290.745971679688
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",104,290.868438720703
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",105,290.863128662109
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",106,290.906921386719
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",107,290.866851806641
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",108,290.981475830078
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",109,290.923858642578
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",110,291.119812011719
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",111,291.082427978516
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",112,291.216369628906
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",113,291.109771728516
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",114,291.301788330078
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",115,291.429931640625
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",116,291.527740478516
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",117,291.356140136719
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",118,291.572967529297
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",119,291.692993164062
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",120,291.614166259766
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",121,291.846435546875
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",122,291.798278808594
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",123,291.797241210938
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",124,291.973052978516
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",125,291.759643554688
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",126,291.834411621094
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",127,291.8896484375
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",128,291.938293457031
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",129,292.190277099609
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",130,292.241516113281
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",131,292.175109863281
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",132,292.277038574219
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",133,292.23486328125
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",134,292.513031005859
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",135,292.492279052734
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",136,292.574066162109
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",137,292.613677978516
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",138,292.587829589844
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",139,292.711303710938
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",140,292.732513427734
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",141,292.773498535156
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",142,292.9423828125
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",143,293.150115966797
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",144,293.137390136719
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",145,293.174194335938
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",146,293.338531494141
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",147,293.031677246094
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",148,293.036041259766
"1pctCO2","r1i1p1f1","ACCESS-CM2","Global",149,293.229187011719
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",0,281.7509765625
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",1,282.055541992188
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",2,282.114227294922
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",3,281.689727783203
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",4,281.897521972656
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",5,281.926055908203
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",6,281.810913085938
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",7,282.169067382812
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",8,282.480224609375
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",9,282.221221923828
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",10,282.356018066406
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",11,282.328430175781
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",12,282.649505615234
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",13,282.549011230469
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",14,282.431365966797
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",15,282.827301025391
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",16,282.689361572266
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",17,282.848266601562
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",18,282.682098388672
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",19,282.772369384766
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",20,282.685821533203
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",21,282.810333251953
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",22,282.718322753906
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",23,282.951751708984
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",24,282.759033203125
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",25,282.929504394531
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",26,283.105743408203
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",27,283.16943359375
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",28,283.274108886719
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",29,282.983367919922
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",30,283.014617919922
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",31,283.120452880859
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",32,283.392730712891
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",33,283.186767578125
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",34,283.259674072266
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",35,283.179290771484
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",36,283.23974609375
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",37,283.386291503906
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",38,283.545318603516
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",39,283.355560302734
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",40,283.239624023438
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",41,283.447692871094
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",42,283.601776123047
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",43,283.675933837891
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",44,283.665740966797
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",45,283.635681152344
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",46,283.916656494141
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",47,283.770721435547
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",48,283.732238769531
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",49,283.619873046875
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",50,283.584197998047
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",51,283.76904296875
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",52,283.916534423828
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",53,283.967315673828
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",54,283.95703125
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",55,283.874359130859
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",56,284.084564208984
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",57,284.142120361328
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",58,284.181457519531
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",59,284.314270019531
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",60,284.398620605469
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",61,284.592071533203
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",62,284.525177001953
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",63,284.411315917969
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",64,284.502960205078
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",65,284.652282714844
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",66,284.819580078125
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",67,284.627838134766
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",68,284.203430175781
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",69,284.635650634766
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",70,284.713012695312
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",71,284.856018066406
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",72,284.729888916016
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",73,284.754669189453
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",74,284.947692871094
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",75,285.157257080078
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",76,284.960388183594
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",77,285.248748779297
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",78,285.355346679688
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",79,285.021301269531
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",80,285.310791015625
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",81,285.334655761719
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",82,285.586730957031
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",83,285.417419433594
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",84,285.342315673828
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",85,285.583648681641
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",86,285.365539550781
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",87,285.354370117188
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",88,285.568969726562
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",89,285.514556884766
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",90,285.498382568359
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",91,285.712127685547
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",92,285.374694824219
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",93,285.758697509766
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",94,285.978302001953
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",95,285.78759765625
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",96,285.994018554688
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",97,285.820098876953
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",98,286.018463134766
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",99,286.107208251953
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",100,286.431945800781
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",101,286.203186035156
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",102,286.156463623047
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",103,286.100219726562
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",104,286.245910644531
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",105,286.260925292969
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",106,286.396789550781
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",107,286.426849365234
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",108,286.448455810547
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",109,286.828094482422
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",110,286.788452148438
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",111,286.365051269531
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",112,286.801422119141
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",113,286.359527587891
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",114,286.761413574219
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",115,286.940704345703
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",116,286.920989990234
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",117,286.759643554688
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",118,286.800109863281
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",119,286.938110351562
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",120,287.361541748047
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",121,287.234283447266
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",122,287.241271972656
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",123,287.377960205078
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",124,287.260009765625
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",125,287.249633789062
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",126,287.248596191406
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",127,287.595825195312
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",128,287.475372314453
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",129,287.659332275391
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",130,287.614196777344
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",131,287.735717773438
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",132,287.515899658203
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",133,287.828063964844
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",134,287.658813476562
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",135,288.033050537109
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",136,287.934356689453
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",137,287.654846191406
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",138,288.372589111328
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",139,287.912414550781
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",140,287.778869628906
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",141,288.240081787109
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",142,288.242797851562
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",143,288.362243652344
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",144,288.492645263672
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",145,288.326202392578
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",146,288.862945556641
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",147,288.531585693359
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",148,288.300262451172
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Land",149,288.895202636719
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",0,289.753112792969
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",1,289.879455566406
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",2,289.841217041016
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",3,289.710906982422
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",4,289.8740234375
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",5,289.885833740234
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",6,289.910186767578
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",7,290.093933105469
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",8,290.102661132812
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",9,290.040954589844
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",10,290.092956542969
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",11,290.006439208984
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",12,290.188781738281
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",13,290.118225097656
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",14,290.127624511719
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",15,290.265045166016
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",16,290.347686767578
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",17,290.325439453125
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",18,290.31005859375
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",19,290.193145751953
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",20,290.281555175781
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",21,290.346710205078
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",22,290.251678466797
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",23,290.402038574219
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",24,290.460327148438
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",25,290.475616455078
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",26,290.486328125
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",27,290.542083740234
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",28,290.47119140625
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",29,290.427612304688
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",30,290.454803466797
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",31,290.577423095703
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",32,290.568603515625
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",33,290.564300537109
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",34,290.583343505859
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",35,290.681121826172
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",36,290.699615478516
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",37,290.798889160156
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",38,290.790679931641
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",39,290.718109130859
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",40,290.735076904297
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",41,290.818206787109
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",42,290.802062988281
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",43,290.845092773438
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",44,291.013244628906
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",45,291.022064208984
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",46,291.008148193359
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",47,291.002990722656
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",48,290.893005371094
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",49,290.846588134766
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",50,290.890167236328
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",51,290.892364501953
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",52,290.940246582031
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",53,290.978088378906
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",54,290.877990722656
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",55,291.032287597656
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",56,291.227325439453
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",57,291.133453369141
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",58,291.247436523438
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",59,291.273193359375
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",60,291.276794433594
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",61,291.324737548828
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",62,291.252777099609
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",63,291.331329345703
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",64,291.354553222656
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",65,291.486358642578
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",66,291.574035644531
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",67,291.513122558594
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",68,291.302337646484
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",69,291.473236083984
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",70,291.491394042969
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",71,291.711791992188
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",72,291.654876708984
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",73,291.656219482422
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",74,291.719451904297
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",75,291.746368408203
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",76,291.71435546875
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",77,291.842102050781
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",78,291.895355224609
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",79,291.807159423828
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",80,291.883239746094
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",81,291.984436035156
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",82,292.081359863281
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",83,291.921112060547
"1pctCO2","r1i1p1f1","ACCESS-ESM1-5","Ocean",84,291.979583740234
