"Ensemble_Model","Data","Time","Temp"
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19130701.25,289.72412109375
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19140701.25,289.854553222656
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19150701.25,289.805694580078
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19160701.25,289.759246826172
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19170701.25,289.787841796875
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19180701.25,289.750213623047
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19190701.25,289.774566650391
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19200701.25,289.845306396484
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19210701.25,289.853485107422
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19220701.25,289.904541015625
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19230701.25,289.828582763672
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19240701.25,289.767669677734
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19250701.25,289.880554199219
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19260701.25,289.924743652344
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19270701.25,289.940643310547
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19280701.25,289.990295410156
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19290701.25,290.057434082031
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19300701.25,290.051300048828
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19310701.25,290.067993164062
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19320701.25,290.128295898438
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19330701.25,290.207794189453
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19340701.25,290.144226074219
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19350701.25,290.119934082031
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19360701.25,290.151458740234
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19370701.25,290.183227539062
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19380701.25,290.227355957031
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19390701.25,290.197082519531
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19400701.25,290.146636962891
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19410701.25,290.197998046875
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19420701.25,290.164093017578
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19430701.25,290.201416015625
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19440701.25,290.261047363281
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19450701.25,290.312133789062
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19460701.25,290.256134033203
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19470701.25,290.230560302734
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19480701.25,290.308563232422
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19490701.25,290.444946289062
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19500701.25,290.457366943359
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19510701.25,290.422912597656
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19520701.25,290.365966796875
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19530701.25,290.426971435547
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19540701.25,290.473999023438
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19550701.25,290.491333007812
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19560701.25,290.509002685547
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19570701.25,290.499114990234
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19580701.25,290.489227294922
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19590701.25,290.593994140625
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19600701.25,290.506134033203
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19610701.25,290.426971435547
"1pctCO2_r1i1p1f1_INM-CM5-0","Ocean",19620701.25,290.38818359375
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18840701.25,287.0048828125
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18850701.25,286.933258056641
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18860701.25,286.966552734375
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18870701.25,287.064422607422
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18880701.25,287.129241943359
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18890701.25,287.102355957031
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18900701.25,287.118133544922
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18910701.25,287.1201171875
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18920701.25,287.028350830078
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18930701.25,287.105560302734
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18940701.25,287.218658447266
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18950701.25,287.132415771484
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18960701.25,287.060150146484
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18970701.25,287.143157958984
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18980701.25,287.113922119141
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",18990701.25,287.112945556641
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19000701.25,287.112731933594
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19010701.25,287.147583007812
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19020701.25,287.324066162109
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19030701.25,287.258087158203
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19040701.25,287.319580078125
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19050701.25,287.386199951172
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19060701.25,287.423706054688
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19070701.25,287.523498535156
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19080701.25,287.497039794922
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19090701.25,287.523468017578
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19100701.25,287.409271240234
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19110701.25,287.510406494141
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19120701.25,287.546691894531
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19130701.25,287.533111572266
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19140701.25,287.630523681641
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19150701.25,287.636535644531
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19160701.25,287.587768554688
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19170701.25,287.615905761719
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19180701.25,287.544494628906
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19190701.25,287.591522216797
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19200701.25,287.647888183594
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19210701.25,287.636077880859
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19220701.25,287.743194580078
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19230701.25,287.673309326172
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19240701.25,287.594970703125
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19250701.25,287.673217773438
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19260701.25,287.752288818359
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19270701.25,287.771820068359
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19280701.25,287.814849853516
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19290701.25,287.874969482422
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19300701.25,287.883941650391
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19310701.25,287.949340820312
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19320701.25,288.012969970703
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19330701.25,288.081939697266
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19340701.25,288.000946044922
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19350701.25,287.963195800781
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19360701.25,288.059234619141
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19370701.25,288.049194335938
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19380701.25,288.074188232422
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19390701.25,288.092163085938
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19400701.25,288.042083740234
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19410701.25,288.104461669922
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19420701.25,288.062194824219
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19430701.25,288.090698242188
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19440701.25,288.139526367188
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19450701.25,288.239135742188
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19460701.25,288.141235351562
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19470701.25,288.135375976562
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19480701.25,288.222778320312
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19490701.25,288.321899414062
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19500701.25,288.328643798828
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19510701.25,288.330810546875
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19520701.25,288.276092529297
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19530701.25,288.349578857422
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19540701.25,288.412170410156
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19550701.25,288.425903320312
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19560701.25,288.433898925781
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19570701.25,288.416412353516
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19580701.25,288.439636230469
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19590701.25,288.528411865234
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19600701.25,288.4560546875
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19610701.25,288.369506835938
"1pctCO2_r1i1p1f1_INM-CM5-0","Global",19620701.25,288.305755615234
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18500701.25,279.451904296875
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18510701.25,279.868072509766
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18520701.25,279.891845703125
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18530701.25,279.534820556641
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18540701.25,279.356719970703
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18550701.25,279.725830078125
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18560701.25,279.679412841797
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18570701.25,279.476165771484
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18580701.25,279.766296386719
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18590701.25,279.788940429688
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18600701.25,279.781982421875
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18610701.25,279.726257324219
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18620701.25,279.739990234375
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18630701.25,279.932006835938
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18640701.25,280.161895751953
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18650701.25,280.080505371094
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18660701.25,280.169891357422
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18670701.25,279.972991943359
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18680701.25,280.198852539062
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18690701.25,280.245147705078
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18700701.25,279.925659179688
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18710701.25,280.160614013672
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18720701.25,280.440185546875
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18730701.25,280.191680908203
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18740701.25,280.379211425781
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18750701.25,281.015045166016
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18760701.25,280.399047851562
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18770701.25,280.527984619141
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18780701.25,280.909484863281
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18790701.25,280.449676513672
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18800701.25,280.495330810547
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18810701.25,280.988464355469
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18820701.25,280.609588623047
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18830701.25,280.638000488281
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18840701.25,280.616729736328
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18850701.25,280.670349121094
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18860701.25,280.472625732422
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18870701.25,280.635162353516
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18880701.25,280.919403076172
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18890701.25,281.265747070312
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18900701.25,280.939666748047
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18910701.25,280.900054931641
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18920701.25,281.123474121094
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18930701.25,280.993713378906
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18940701.25,280.843811035156
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18950701.25,281.166748046875
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18960701.25,281.148345947266
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18970701.25,280.891937255859
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18980701.25,281.022033691406
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",18990701.25,281.438140869141
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19000701.25,281.368103027344
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19010701.25,281.359161376953
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19020701.25,281.331481933594
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19030701.25,281.409851074219
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19040701.25,281.424499511719
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19050701.25,281.474853515625
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19060701.25,281.602416992188
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19070701.25,281.859283447266
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19080701.25,281.904235839844
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19090701.25,282.158508300781
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19100701.25,281.879058837891
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19110701.25,282.007019042969
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19120701.25,282.421966552734
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19130701.25,282.204132080078
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19140701.25,282.062042236328
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19150701.25,282.476440429688
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19160701.25,282.679656982422
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19170701.25,282.187957763672
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19180701.25,282.48779296875
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19190701.25,282.486297607422
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19200701.25,282.449890136719
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19210701.25,282.515289306641
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19220701.25,282.396392822266
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19230701.25,282.916748046875
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19240701.25,282.90576171875
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19250701.25,282.887603759766
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19260701.25,282.994201660156
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19270701.25,282.848083496094
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19280701.25,282.699829101562
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19290701.25,283.104248046875
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19300701.25,283.299224853516
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19310701.25,283.283355712891
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19320701.25,283.120300292969
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19330701.25,283.250579833984
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19340701.25,283.515045166016
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19350701.25,283.874084472656
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19360701.25,283.571594238281
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19370701.25,283.519561767578
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19380701.25,283.847778320312
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19390701.25,283.802856445312
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19400701.25,283.732299804688
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19410701.25,283.730041503906
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19420701.25,283.845947265625
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19430701.25,284.04541015625
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19440701.25,284.100738525391
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19450701.25,284.281005859375
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19460701.25,283.852264404297
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19470701.25,284.090667724609
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19480701.25,284.382293701172
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19490701.25,284.354827880859
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19500701.25,284.558563232422
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19510701.25,284.183349609375
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19520701.25,284.522766113281
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19530701.25,284.576690673828
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19540701.25,284.58935546875
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19550701.25,284.705688476562
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19560701.25,284.655883789062
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19570701.25,284.797912597656
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19580701.25,284.805816650391
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19590701.25,285.012176513672
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19600701.25,284.659454345703
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19610701.25,285.10791015625
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19620701.25,285.285491943359
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19630701.25,285.358551025391
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19640701.25,285.144439697266
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19650701.25,285.656188964844
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19660701.25,285.562774658203
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19670701.25,285.498229980469
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19680701.25,285.922607421875
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19690701.25,285.667297363281
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19700701.25,285.607360839844
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19710701.25,285.76708984375
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19720701.25,285.992919921875
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19730701.25,285.845306396484
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19740701.25,285.669067382812
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19750701.25,286.091583251953
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19760701.25,286.599822998047
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19770701.25,286.195098876953
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19780701.25,286.014923095703
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19790701.25,286.663208007812
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19800701.25,286.614440917969
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19810701.25,286.570129394531
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19820701.25,286.648986816406
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19830701.25,286.828002929688
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19840701.25,286.7431640625
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19850701.25,287.002288818359
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19860701.25,286.898284912109
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19870701.25,287.152191162109
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19880701.25,287.189666748047
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19890701.25,287.411102294922
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19900701.25,287.556243896484
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19910701.25,287.692230224609
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19920701.25,287.490783691406
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19930701.25,287.588500976562
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19940701.25,288.0576171875
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19950701.25,287.940490722656
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19960701.25,287.790252685547
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19970701.25,288.019836425781
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19980701.25,288.447692871094
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Land",19990701.25,288.367523193359
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Ocean",18500701.25,288.504760742188
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Ocean",18510701.25,288.818206787109
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Ocean",18520701.25,288.84521484375
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Ocean",18530701.25,288.588623046875
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Ocean",18540701.25,288.496307373047
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Ocean",18550701.25,288.599456787109
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Ocean",18560701.25,288.583038330078
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Ocean",18570701.25,288.460388183594
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Ocean",18580701.25,288.739898681641
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Ocean",18590701.25,288.797576904297
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Ocean",18600701.25,288.724395751953
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Ocean",18610701.25,288.668731689453
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Ocean",18620701.25,288.7373046875
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Ocean",18630701.25,288.8046875
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Ocean",18640701.25,289.047790527344
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Ocean",18650701.25,288.949127197266
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Ocean",18660701.25,288.924133300781
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Ocean",18670701.25,288.894317626953
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Ocean",18680701.25,288.998596191406
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Ocean",18690701.25,289.01318359375
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Ocean",18700701.25,289.01171875
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Ocean",18710701.25,289.181457519531
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Ocean",18720701.25,289.182006835938
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Ocean",18730701.25,289.017456054688
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Ocean",18740701.25,289.309631347656
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Ocean",18750701.25,289.404541015625
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Ocean",18760701.25,289.146667480469
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Ocean",18770701.25,289.369995117188
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Ocean",18780701.25,289.456878662109
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Ocean",18790701.25,289.196929931641
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Ocean",18800701.25,289.269287109375
"1pctCO2_r1i1p1f1_IPSL-CM6A-LR","Ocean",18810701.25,289.377838134766
